Longitude,Latitude,Field,Dataset,Product,Obj. Id,Swth Wdth(m),Distance(m),Duration(s),Track(deg),Elevation(m),Area Count,Time,Y Offset(m),Pass Num,Speed(km/h),Hex Shaft Er(%),Good Ride(%),DF Gauge W(N),DF Margin(N),Good Contact(%),Tgt Rate(ksds/ha),Soil OM(%),Soil Mois(%),Furr Qual(%),Clean Furr(%),Soil Temp(°C),Singulation(%),Skips(%),Doubles(%),Proper Spacing(%),Spac Vartn(%),Yield Loss(L/ha),Rt Apd Ct(ksds/ha),SeedFlow(ksds/s),Active Rows((1)),Seed Space(cm),Prod(ha/h),Date,Sing Qual,Rate Qual
142.131028,-36.74097736,V51,field_map_2022_04_01_000,Timok,10570,24.38,2.249,1,245,131.7,On,1/04/2022,0,7,8.095,0,100,0,0,100,5978.1,2.67,34.02,94.53,89.65,26.57,100,0.1,0.1,100,32.1,0,583.82,0.058,64,4.496,19.74,1/04/2022,Good,Under Target
142.1310051,-36.74098596,V51,field_map_2022_04_01_000,Timok,10571,24.38,2.252,1,245,131.7,On,1/04/2022,0,7,8.084,0,100,0,0,100,5897.6,2.71,35.3,94,85.1,26.72,100,0.1,0.1,100,31.8,0,573.79,0.057,64,4.574,19.77,1/04/2022,Good,Under Target
142.1309814,-36.74099286,V51,field_map_2022_04_01_000,Timok,10572,24.38,2.237,1,244,131.8,On,1/04/2022,0,7,8.084,0,100,0,0,100,5884.8,2.755,33.48,93.22,87.28,26.63,100,0.1,0.1,100,32.2,0,585.02,0.059,64,4.486,19.64,1/04/2022,Good,Under Target
142.1309586,-36.74100146,V51,field_map_2022_04_01_000,Timok,10573,24.38,2.244,1,244,131.8,On,1/04/2022,0,7,8.09,0,100,0,0,100,5828.5,2.76,35.5,94.53,84.28,26.72,100,0.1,0.1,100,31.7,0,561.64,0.056,64,4.673,19.7,1/04/2022,Good,Under Target
142.130937,-36.74101196,V51,field_map_2022_04_01_000,Timok,10574,24.38,2.236,1,245,131.9,On,1/04/2022,0,7,8.095,0,100,0,0,100,5759.8,2.765,36.02,92.92,83.95,26.58,100,0.1,0.1,100,32.1,0,574.89,0.057,64,4.566,19.63,1/04/2022,Good,Under Target
142.1309131,-36.74101876,V51,field_map_2022_04_01_000,Timok,10575,24.38,2.249,1,244,131.9,On,1/04/2022,0,7,8.097,0,100,0,0,100,5722.4,2.835,36.58,93.08,83.38,26.64,100,0.1,0.1,100,32.1,0,575.09,0.058,64,4.564,19.74,1/04/2022,Good,Under Target
142.1308913,-36.74102926,V51,field_map_2022_04_01_000,Timok,10576,24.38,2.252,1,245,131.9,On,1/04/2022,0,7,8.084,0,100,0,0,100,5733.8,2.82,35.17,91.65,89.25,27.1,100,0.1,0.1,100,32.1,0,575.11,0.058,64,4.564,19.77,1/04/2022,Good,Under Target
142.1308686,-36.74103796,V51,field_map_2022_04_01_000,Timok,10577,24.38,2.241,1,245,131.9,On,1/04/2022,0,7,8.103,0,100,0,0,100,5703.7,2.83,37.38,93.1,84.88,27.35,100,0.1,0.1,100,32.1,0,574.57,0.057,64,4.568,19.67,1/04/2022,Good,Under Target
142.1308447,-36.74104476,V51,field_map_2022_04_01_000,Timok,10578,24.38,2.249,1,244,131.9,On,1/04/2022,0,7,8.103,0,100,0,0,100,5607.8,2.8,35.05,93.65,88.75,27.22,100,0.1,0.1,100,32.2,0,579.81,0.058,64,4.527,19.74,1/04/2022,Good,Under Target
142.1308232,-36.74105526,V51,field_map_2022_04_01_000,Timok,10579,24.38,2.228,1,245,132,On,1/04/2022,0,7,8.106,0,100,0,0,100,5449,2.875,35.67,91.6,87.25,27,100,0.1,0.1,100,31.5,0,564.53,0.056,64,4.649,19.56,1/04/2022,Good,Under Target
142.1307996,-36.74106186,V51,field_map_2022_04_01_000,Timok,10580,24.38,2.215,1,244,132,On,1/04/2022,0,7,8.034,0,100,0,0,100,5394.3,2.875,35.92,92.58,85.38,27.18,100,0.1,0.1,100,32.1,0,571.6,0.057,64,4.592,19.44,1/04/2022,Good,Under Target
142.1307774,-36.74107276,V51,field_map_2022_04_01_000,Timok,10581,24.38,2.303,1,245,132,On,1/04/2022,0,7,8.098,0,100,0,0,100,5429.6,2.95,36.27,95.25,87.03,26.76,100,0.1,0.1,100,32.1,0,573.98,0.057,64,4.573,20.22,1/04/2022,Good,Under Target
142.130753,-36.74107976,V51,field_map_2022_04_01_000,Timok,10582,24.38,2.298,1,244,132.1,On,1/04/2022,0,7,8.161,0,100,0,0,100,5515.6,3,34.85,94.45,86.55,26.85,100,0.1,0.1,100,32.2,0,584.73,0.058,64,4.489,20.18,1/04/2022,Good,Under Target
142.1307297,-36.74108866,V51,field_map_2022_04_01_000,Timok,10583,24.38,2.298,1,244,132.1,On,1/04/2022,0,7,8.295,0,100,0,0,100,5745.6,2.975,35.42,96.33,87.78,27.06,100,0.1,0.1,100,31.8,0,576.14,0.058,64,4.556,20.18,1/04/2022,Good,Under Target
142.1307063,-36.74109756,V51,field_map_2022_04_01_000,Timok,10584,24.38,2.306,1,244,132.2,On,1/04/2022,0,7,8.282,0,100,0,0,100,6131,2.88,33.63,93.53,90.38,27.49,100,0.1,0.1,100,31.8,0,584.76,0.058,64,4.488,20.25,1/04/2022,Good,Under Target
142.1306842,-36.74110836,V51,field_map_2022_04_01_000,Timok,10585,24.38,2.29,1,245,132.2,On,1/04/2022,0,7,8.299,0,100,0,0,100,6425.5,2.77,33.7,93.03,86.55,27.89,100,0.1,0.1,100,32,0,594.01,0.059,64,4.419,20.11,1/04/2022,Good,Under Target
142.1306608,-36.74111726,V51,field_map_2022_04_01_000,Timok,10586,24.38,2.306,1,245,132.2,On,1/04/2022,0,7,8.277,0,100,0,0,100,6525.4,2.65,31.2,93.78,87.38,27.74,100,0.1,0.1,100,31.3,0,583.46,0.058,64,4.498,20.25,1/04/2022,Good,Under Target
142.1306375,-36.74112606,V51,field_map_2022_04_01_000,Timok,10587,24.38,2.294,1,245,132.3,On,1/04/2022,0,7,8.304,0,100,0,0,100,6436.8,2.71,34.33,95.15,83.1,27.97,100,0.1,0.1,100,31.6,0,582.51,0.058,64,4.506,20.13,1/04/2022,Good,Under Target
142.1306141,-36.74113496,V51,field_map_2022_04_01_000,Timok,10588,24.38,2.306,1,245,132.3,On,1/04/2022,0,7,8.285,0,100,0,0,100,6354.3,2.785,34.73,94,87.6,28.11,100,0.1,0.1,100,31.3,0,584.29,0.058,64,4.492,20.25,1/04/2022,Good,Under Target
142.1305907,-36.74114376,V51,field_map_2022_04_01_000,Timok,10589,24.38,2.302,1,245,132.3,On,1/04/2022,0,7,8.304,0,100,0,0,100,6250.6,2.8,33.92,89.53,85.9,28.74,100,0.1,0.1,100,31.9,0,590.42,0.059,64,4.445,20.2,1/04/2022,Good,Under Target
142.1305674,-36.74115266,V51,field_map_2022_04_01_000,Timok,10590,24.38,2.298,1,245,132.4,On,1/04/2022,0,7,8.295,0,100,0,0,100,6061.3,2.735,33.95,92.75,88.15,29.08,100,0.1,0.1,100,31.9,0,587.96,0.059,64,4.464,20.18,1/04/2022,Good,Under Target
142.1305441,-36.74116146,V51,field_map_2022_04_01_000,Timok,10591,24.38,2.294,1,245,132.4,On,1/04/2022,0,7,8.306,0,100,0,0,100,5915.8,2.73,35.13,94.08,87.88,28.9,100,0.1,0.1,100,32.2,0,600.3,0.06,64,4.372,20.13,1/04/2022,Good,Under Target
142.1305207,-36.74117026,V51,field_map_2022_04_01_000,Timok,10592,24.38,2.302,1,245,132.4,On,1/04/2022,0,7,8.296,0,100,0,0,100,5795.3,2.67,35.27,94.63,90.42,28.76,100,0.1,0.1,100,31.6,0,581.99,0.058,64,4.51,20.2,1/04/2022,Good,Under Target
142.1304974,-36.74117916,V51,field_map_2022_04_01_000,Timok,10593,24.38,2.298,1,245,132.5,On,1/04/2022,0,7,8.288,0,100,0,0,100,5616.7,2.655,35.67,93.58,87.1,28.82,100,0.1,0.1,100,31.4,0,580.64,0.058,64,4.52,20.18,1/04/2022,Good,Under Target
142.130473,-36.74118626,V51,field_map_2022_04_01_000,Timok,10594,24.38,2.303,1,244,132.5,On,1/04/2022,0,7,8.283,0,100,0,0,100,4836.6,2.67,35.27,94.22,88.55,28.47,100,0.1,0.1,100,31.7,0,572.96,0.057,64,4.581,20.22,1/04/2022,Good,Under Target
142.1304497,-36.74119506,V51,field_map_2022_04_01_000,Timok,10595,24.38,2.294,1,244,132.5,On,1/04/2022,0,7,8.291,0,100,0,0,100,5073,2.785,36.08,93.55,87.45,27.96,100,0.1,0.1,100,32.1,0,589.16,0.059,64,4.455,20.13,1/04/2022,Good,Under Target
142.1304275,-36.74120586,V51,field_map_2022_04_01_000,Timok,10596,24.38,2.298,1,245,132.6,On,1/04/2022,0,7,8.298,0,100,0,0,100,5153,2.765,35.08,92.5,88.3,28.38,100,0.1,0.1,100,31.9,0,583.38,0.058,64,4.499,20.18,1/04/2022,Good,Under Target
142.1304031,-36.74121286,V51,field_map_2022_04_01_000,Timok,10597,24.38,2.298,1,244,132.6,On,1/04/2022,0,7,8.299,0,100,0,0,100,5123.2,2.73,35.5,92.53,90.5,28.68,100,0.1,0.1,100,31.7,0,575.59,0.058,64,4.56,20.18,1/04/2022,Good,Under Target
142.1303808,-36.74122376,V51,field_map_2022_04_01_000,Timok,10598,24.38,2.311,1,245,132.6,On,1/04/2022,0,7,8.29,0,100,0,0,100,5094.7,2.675,33.95,91.13,92.22,28.99,100,0.1,0.1,100,31.7,0,589.77,0.059,64,4.45,20.29,1/04/2022,Good,Under Target
142.1303565,-36.74123056,V51,field_map_2022_04_01_000,Timok,10599,24.38,2.281,1,244,132.7,On,1/04/2022,0,7,8.295,0,100,0,0,100,5552.8,2.59,35.42,93.15,90.65,28.96,100,0.1,0.1,100,32.2,0,601.98,0.06,64,4.36,20.02,1/04/2022,Good,Under Target
142.1303342,-36.74124136,V51,field_map_2022_04_01_000,Timok,10600,24.38,2.306,1,245,132.7,On,1/04/2022,0,7,8.288,0,100,0,0,100,5985.3,2.47,36.35,91,88.3,28.39,100,0.1,0.1,100,31.5,0,588.5,0.059,64,4.46,20.25,1/04/2022,Good,Under Target
142.1303108,-36.74125026,V51,field_map_2022_04_01_000,Timok,10601,24.38,2.306,1,245,132.7,On,1/04/2022,0,7,8.29,0,100,0,0,100,5863.9,2.535,36.25,94.33,86.13,28.69,100,0.1,0.1,100,31.3,0,577.35,0.058,64,4.546,20.25,1/04/2022,Good,Under Target
142.1302875,-36.74125916,V51,field_map_2022_04_01_000,Timok,10602,24.38,2.298,1,245,132.7,On,1/04/2022,0,7,8.301,0,100,0,0,100,5796.1,2.61,35.58,92.45,89.1,28.83,100,0.1,0.1,100,32.1,0,588.03,0.059,64,4.464,20.18,1/04/2022,Good,Under Target
142.1302631,-36.74126606,V51,field_map_2022_04_01_000,Timok,10603,24.38,2.294,1,244,132.8,On,1/04/2022,0,7,8.299,0,100,0,0,100,5866.7,2.63,35.85,93,89.85,28.85,100,0.1,0.1,100,32.1,0,587.34,0.059,64,4.469,20.13,1/04/2022,Good,Under Target
142.1302408,-36.74127696,V51,field_map_2022_04_01_000,Timok,10604,24.38,2.311,1,245,132.8,On,1/04/2022,0,7,8.312,0,100,0,0,100,6027.1,2.705,36.08,93.85,88.9,28.64,100,0.1,0.1,100,31.9,0,580.9,0.058,64,4.518,20.29,1/04/2022,Good,Under Target
142.1302165,-36.74128386,V51,field_map_2022_04_01_000,Timok,10605,24.38,2.286,1,244,132.9,On,1/04/2022,0,7,8.278,0,100,0,0,100,6198.6,2.655,33.6,91.5,87.7,28.97,100,0.1,0.1,100,32,0,593.43,0.059,64,4.423,20.06,1/04/2022,Good,Under Target
142.1301943,-36.74129466,V51,field_map_2022_04_01_000,Timok,10606,24.38,2.298,1,245,132.9,On,1/04/2022,0,7,8.29,0,100,0,0,100,6203,2.67,35.2,94.35,88.53,28.43,100,0.1,0.1,100,32,0,596.05,0.06,64,4.403,20.18,1/04/2022,Good,Under Target
142.1301709,-36.74130346,V51,field_map_2022_04_01_000,Timok,10607,24.38,2.302,1,245,132.9,On,1/04/2022,0,7,8.28,0,100,0,0,100,6161,2.76,36.48,93.05,89.17,28.25,100,0.1,0.1,100,31.9,0,592.49,0.059,64,4.43,20.2,1/04/2022,Good,Under Target
142.1301476,-36.74131236,V51,field_map_2022_04_01_000,Timok,10608,24.38,2.298,1,245,133,On,1/04/2022,0,7,8.301,0,100,0,0,100,5995.8,2.77,35.25,94.5,92.08,28.69,100,0.1,0.1,100,31.8,0,593.01,0.059,64,4.426,20.18,1/04/2022,Good,Under Target
142.1301242,-36.74132116,V51,field_map_2022_04_01_000,Timok,10609,24.38,2.302,1,245,133,On,1/04/2022,0,7,8.293,0,100,0,0,100,5930.4,2.72,35.58,92.65,89.47,29.17,100,0.1,0.1,100,32.1,0,599.29,0.06,64,4.38,20.2,1/04/2022,Good,Under Target
142.1300998,-36.74132826,V51,field_map_2022_04_01_000,Timok,10610,24.38,2.303,1,244,133,On,1/04/2022,0,7,8.296,0,100,0,0,100,6057.2,2.69,36.15,93.25,89.5,28.93,100,0.1,0.1,100,31.6,0,580.83,0.058,64,4.519,20.22,1/04/2022,Good,Under Target
142.1300765,-36.74133726,V51,field_map_2022_04_01_000,Timok,10611,24.38,2.303,1,244,133.1,On,1/04/2022,0,7,8.287,0,100,0,0,100,6069.7,2.62,35.7,93.33,89.67,28.86,100,0.1,0.1,100,31.5,0,586.34,0.059,64,4.476,20.22,1/04/2022,Good,Under Target
142.1300543,-36.74134796,V51,field_map_2022_04_01_000,Timok,10612,24.38,2.294,1,245,133.1,On,1/04/2022,0,7,8.298,0,100,0,0,100,6171.5,2.67,36.98,94.95,93.2,28.68,100,0.1,0.1,100,31.2,0,572.93,0.057,64,4.581,20.13,1/04/2022,Good,Under Target
142.1300309,-36.74135686,V51,field_map_2022_04_01_000,Timok,10613,24.38,2.306,1,245,133.1,On,1/04/2022,0,7,8.299,0,100,0,0,100,6312.6,2.7,36.5,94.1,90.75,28.97,100,0.1,0.1,100,31.5,0,585.04,0.059,64,4.486,20.25,1/04/2022,Good,Under Target
142.1300076,-36.74136566,V51,field_map_2022_04_01_000,Timok,10614,24.38,2.294,1,245,133.1,On,1/04/2022,0,7,8.299,0,100,0,0,100,6348.1,2.685,37.15,94.1,89.72,28.96,100,0.1,0.1,100,31.8,0,584.77,0.058,64,4.488,20.13,1/04/2022,Good,Under Target
142.1299842,-36.74137456,V51,field_map_2022_04_01_000,Timok,10615,24.38,2.306,1,245,133.2,On,1/04/2022,0,7,8.306,0,100,0,0,100,6204.8,2.68,36.15,94.22,91.17,28.89,100,0.1,0.1,100,31.9,0,587.1,0.059,64,4.471,20.25,1/04/2022,Good,Under Target
142.1299608,-36.74138336,V51,field_map_2022_04_01_000,Timok,10616,24.38,2.302,1,245,133.2,On,1/04/2022,0,7,8.301,0,100,0,0,100,5967.4,2.595,34.8,91.13,88.55,29.33,100,0.1,0.1,100,32.1,0,596.18,0.06,64,4.403,20.2,1/04/2022,Good,Under Target
142.1299376,-36.74139236,V51,field_map_2022_04_01_000,Timok,10617,24.38,2.295,1,245,133.2,On,1/04/2022,0,7,8.306,0,100,0,0,100,5791.9,2.475,34.02,93.25,90.35,29.68,100,0.1,0.1,100,31.5,0,587.08,0.059,64,4.471,20.15,1/04/2022,Good,Under Target
142.1299131,-36.74139936,V51,field_map_2022_04_01_000,Timok,10618,24.38,2.306,1,244,133.2,On,1/04/2022,0,7,8.296,0,100,0,0,100,5680.8,2.45,35.15,94.55,91.85,29.38,100,0.1,0.1,100,31.8,0,588.1,0.059,64,4.463,20.25,1/04/2022,Good,Under Target
142.1298898,-36.74140836,V51,field_map_2022_04_01_000,Timok,10619,24.38,2.303,1,244,133.3,On,1/04/2022,0,7,8.295,0,100,0,0,100,5429.8,2.45,36.4,94.45,87.13,28.88,100,0.1,0.1,100,32,0,597.44,0.06,64,4.393,20.22,1/04/2022,Good,Under Target
142.1298675,-36.74141906,V51,field_map_2022_04_01_000,Timok,10620,24.38,2.302,1,245,133.3,On,1/04/2022,0,7,8.29,0,100,0,0,100,5313.9,2.455,37.65,95.53,89.22,28.42,100,0.1,0.1,100,31.7,0,584.43,0.058,64,4.491,20.2,1/04/2022,Good,Under Target
142.1298442,-36.74142796,V51,field_map_2022_04_01_000,Timok,10621,24.38,2.298,1,245,133.3,On,1/04/2022,0,7,8.301,0,100,0,0,100,5324.8,2.435,38.35,93.45,89.83,28.76,100,0.1,0.1,100,32.1,0,596.55,0.06,64,4.4,20.18,1/04/2022,Good,Under Target
142.1298209,-36.74143676,V51,field_map_2022_04_01_000,Timok,10622,24.38,2.294,1,245,133.3,On,1/04/2022,0,7,8.291,0,100,0,0,100,5336.2,2.41,36.27,92.3,88.28,28.72,100,0.1,0.1,100,31.8,0,587.16,0.059,64,4.47,20.13,1/04/2022,Good,Under Target
142.1297975,-36.74144566,V51,field_map_2022_04_01_000,Timok,10623,24.38,2.306,1,245,133.3,On,1/04/2022,0,7,8.303,0,100,0,0,100,5390.6,2.5,36.23,94.15,85.15,28.67,100,0.1,0.1,100,31.5,0,585.98,0.059,64,4.479,20.25,1/04/2022,Good,Under Target
142.1297741,-36.74145446,V51,field_map_2022_04_01_000,Timok,10624,24.38,2.302,1,245,133.4,On,1/04/2022,0,7,8.29,0,100,0,0,100,5444.7,2.485,35.8,94.72,87.8,28.93,100,0.1,0.1,100,31.8,0,583.93,0.058,64,4.495,20.2,1/04/2022,Good,Under Target
142.1297507,-36.74146326,V51,field_map_2022_04_01_000,Timok,10625,24.38,2.302,1,245,133.4,On,1/04/2022,0,7,8.322,0,100,0,0,100,5495.6,2.45,35.23,94.47,90.4,28.93,100,0.1,0.1,100,32.2,0,593.06,0.059,64,4.426,20.2,1/04/2022,Good,Under Target
142.1297273,-36.74147226,V51,field_map_2022_04_01_000,Timok,10626,24.38,2.311,1,245,133.4,On,1/04/2022,0,7,8.311,0,100,0,0,100,5568.9,2.42,35.2,96.22,86.95,28.96,100,0.1,0.1,100,32.2,0,587.92,0.059,64,4.464,20.29,1/04/2022,Good,Under Target
142.1297039,-36.74148106,V51,field_map_2022_04_01_000,Timok,10627,24.38,2.302,1,245,133.5,On,1/04/2022,0,7,8.309,0,100,0,0,100,5740.1,2.425,35.4,94.63,85.9,29.19,100,0.1,0.1,100,32.1,0,577.93,0.058,64,4.541,20.2,1/04/2022,Good,Under Target
142.1296796,-36.74148816,V51,field_map_2022_04_01_000,Timok,10628,24.38,2.295,1,244,133.5,On,1/04/2022,0,7,8.296,0,100,0,0,100,5947.8,2.375,34.95,92.83,90.63,29.54,100,0.1,0.1,100,32.1,0,574,0.057,64,4.573,20.15,1/04/2022,Good,Under Target
142.1296573,-36.74149886,V51,field_map_2022_04_01_000,Timok,10629,24.38,2.302,1,245,133.5,On,1/04/2022,0,7,8.301,0,100,0,0,100,5894.6,2.375,33.27,93.83,89.63,29.42,100,0.1,0.1,100,32.1,0,569.01,0.057,64,4.613,20.2,1/04/2022,Good,Under Target
142.1296339,-36.74150776,V51,field_map_2022_04_01_000,Timok,10630,24.38,2.306,1,245,133.6,On,1/04/2022,0,7,8.309,0,100,0,0,100,5818.1,2.295,32.02,93.15,88.75,29.53,100,0.1,0.1,100,32.1,0,568.47,0.057,64,4.617,20.25,1/04/2022,Good,Under Target
142.1296105,-36.74151666,V51,field_map_2022_04_01_000,Timok,10631,24.38,2.306,1,245,133.6,On,1/04/2022,0,7,8.303,0,100,0,0,100,5818.7,2.32,32.33,94.42,86.47,29.6,100,0.1,0.1,100,32,0,572.04,0.057,64,4.588,20.25,1/04/2022,Good,Under Target
142.1295871,-36.74152556,V51,field_map_2022_04_01_000,Timok,10632,24.38,2.306,1,245,133.6,On,1/04/2022,0,7,8.307,0,100,0,0,100,5860.5,2.325,31.65,91.8,89.53,29.53,100,0.1,0.1,100,32.1,0,575.54,0.058,64,4.56,20.25,1/04/2022,Good,Under Target
142.1295627,-36.74153256,V51,field_map_2022_04_01_000,Timok,10633,24.38,2.298,1,244,133.6,On,1/04/2022,0,7,8.312,0,100,0,0,100,5761.7,2.475,32.9,94.97,90.95,29.49,100,0.1,0.1,100,31.5,0,569.95,0.057,64,4.605,20.18,1/04/2022,Good,Under Target
142.1295394,-36.74154156,V51,field_map_2022_04_01_000,Timok,10634,24.38,2.303,1,244,133.6,On,1/04/2022,0,7,8.309,0,100,0,0,100,5698.7,2.545,33,95.3,92.1,29.32,100,0.1,0.1,100,32.2,0,586.73,0.059,64,4.473,20.22,1/04/2022,Good,Under Target
142.129516,-36.74155046,V51,field_map_2022_04_01_000,Timok,10635,24.38,2.306,1,244,133.7,On,1/04/2022,0,7,8.312,0,100,0,0,100,5950.1,2.545,34.25,95.8,88.03,29.11,100,0.1,0.1,100,31.8,0,576.62,0.058,64,4.552,20.25,1/04/2022,Good,Under Target
142.1294937,-36.74156126,V51,field_map_2022_04_01_000,Timok,10636,24.38,2.306,1,245,133.7,On,1/04/2022,0,7,8.307,0,100,0,0,100,6154.6,2.565,35.23,95.45,87.63,28.54,100,0.1,0.1,100,31.9,0,577.61,0.058,64,4.544,20.25,1/04/2022,Good,Under Target
142.1294692,-36.74156836,V51,field_map_2022_04_01_000,Timok,10637,24.38,2.311,1,244,133.7,On,1/04/2022,0,7,8.311,0,100,0,0,100,6253.4,2.685,35.9,95.08,86.97,28.6,100,0.1,0.1,100,32.2,0,591.05,0.059,64,4.441,20.29,1/04/2022,Good,Under Target
142.1294458,-36.74157726,V51,field_map_2022_04_01_000,Timok,10638,24.38,2.306,1,244,133.7,On,1/04/2022,0,7,8.32,0,100,0,0,100,6313.5,2.675,36.1,95.78,87.08,28.72,100,0.1,0.1,100,31.8,0,579.18,0.058,64,4.532,20.25,1/04/2022,Good,Under Target
142.1294235,-36.74158816,V51,field_map_2022_04_01_000,Timok,10639,24.38,2.311,1,245,133.7,On,1/04/2022,0,7,8.325,0,100,0,0,100,6344.8,2.63,37.27,93.15,91.9,28.56,100,0.1,0.1,100,31.5,0,583.53,0.058,64,4.498,20.29,1/04/2022,Good,Under Target
142.1294002,-36.74159696,V51,field_map_2022_04_01_000,Timok,10640,24.38,2.294,1,245,133.7,On,1/04/2022,0,7,8.333,0,100,0,0,100,6222,2.53,37.58,90.8,89.63,28.75,100,0.1,0.1,100,32.2,0,602.5,0.06,64,4.356,20.13,1/04/2022,Good,Under Target
142.1293768,-36.74160576,V51,field_map_2022_04_01_000,Timok,10641,24.38,2.302,1,245,133.7,On,1/04/2022,0,7,8.319,0,100,0,0,100,6095.4,2.48,37.08,90.83,89.4,29.29,100,0.1,0.1,100,32.2,0,606.72,0.061,64,4.326,20.2,1/04/2022,Good,Under Target
142.1293532,-36.74161476,V51,field_map_2022_04_01_000,Timok,10642,24.38,2.327,1,245,133.7,On,1/04/2022,0,7,8.32,0,100,0,0,100,6019.8,2.45,36.42,92.4,85.95,28.72,100,0.1,0.1,100,31.5,0,593.55,0.059,64,4.422,20.43,1/04/2022,Good,Under Target
142.1293298,-36.74162366,V51,field_map_2022_04_01_000,Timok,10643,24.38,2.306,1,245,133.7,On,1/04/2022,0,7,8.328,0,100,0,0,100,5973,2.415,35.48,94.03,89.22,28.85,100,0.1,0.1,100,31.3,0,585.9,0.059,64,4.48,20.25,1/04/2022,Good,Under Target
142.1293053,-36.74163076,V51,field_map_2022_04_01_000,Timok,10644,24.38,2.311,1,244,133.7,On,1/04/2022,0,7,8.335,0,100,0,0,100,5965.1,2.465,35.3,94.15,89.38,28.65,100,0.1,0.1,100,31.8,0,593.49,0.059,64,4.422,20.29,1/04/2022,Good,Under Target
142.1292819,-36.74163966,V51,field_map_2022_04_01_000,Timok,10645,24.38,2.306,1,244,133.7,On,1/04/2022,0,7,8.327,0,100,0,0,100,5903.8,2.515,35.75,94.33,86.95,28.39,100,0.1,0.1,100,31.5,0,591.38,0.059,64,4.438,20.25,1/04/2022,Good,Under Target
142.1292595,-36.74165046,V51,field_map_2022_04_01_000,Timok,10646,24.38,2.314,1,245,133.7,On,1/04/2022,0,7,8.327,0,100,0,0,100,5946,2.53,34.88,93.47,86.97,28.74,100,0.1,0.1,100,32.1,0,597.36,0.06,64,4.394,20.32,1/04/2022,Good,Under Target
142.1292361,-36.74165936,V51,field_map_2022_04_01_000,Timok,10647,24.38,2.306,1,245,133.8,On,1/04/2022,0,7,8.319,0,100,0,0,100,5958.4,2.455,34.83,94,89.05,28.86,100,0.1,0.1,100,31.4,0,583.14,0.058,64,4.501,20.25,1/04/2022,Good,Under Target
142.1292126,-36.74166816,V51,field_map_2022_04_01_000,Timok,10648,24.38,2.31,1,245,133.8,On,1/04/2022,0,7,8.338,0,100,0,0,100,5966.3,2.42,34.65,94.2,88.22,29.5,100,0.1,0.1,100,31.9,0,591.26,0.059,64,4.439,20.28,1/04/2022,Good,Under Target
142.1291892,-36.74167716,V51,field_map_2022_04_01_000,Timok,10649,24.38,2.311,1,245,133.8,On,1/04/2022,0,7,8.333,0,100,0,0,100,5878.1,2.46,34.2,93.7,90.65,29.83,100,0.1,0.1,100,31.7,0,598.48,0.06,64,4.386,20.29,1/04/2022,Good,Under Target
142.1291658,-36.74168606,V51,field_map_2022_04_01_000,Timok,10650,24.38,2.306,1,245,133.8,On,1/04/2022,0,7,8.328,0,100,0,0,100,5650.1,2.455,33.25,95.42,91.42,30.03,100,0.1,0.1,100,32.1,0,596.94,0.06,64,4.397,20.25,1/04/2022,Good,Under Target
142.1291423,-36.74169496,V51,field_map_2022_04_01_000,Timok,10651,24.38,2.314,1,245,133.8,On,1/04/2022,0,7,8.336,0,100,0,0,100,5605,2.45,34.35,94.9,91.72,30.15,100,0.1,0.1,100,32.1,0,593.82,0.059,64,4.42,20.32,1/04/2022,Good,Under Target
142.1291189,-36.74170396,V51,field_map_2022_04_01_000,Timok,10652,24.38,2.311,1,245,133.8,On,1/04/2022,0,7,8.333,0,100,0,0,100,5605.2,2.365,33.17,93.45,90.9,30.35,100,0.1,0.1,100,32.1,0,588.63,0.059,64,4.459,20.29,1/04/2022,Good,Under Target
142.1290954,-36.74171286,V51,field_map_2022_04_01_000,Timok,10653,24.38,2.314,1,245,133.8,On,1/04/2022,0,7,8.344,0,100,0,0,100,5432.2,2.23,30.9,93.42,90.03,29.85,100,0.1,0.1,100,31.4,0,570.61,0.057,64,4.6,20.32,1/04/2022,Good,Under Target
142.129072,-36.74172176,V51,field_map_2022_04_01_000,Timok,10654,24.38,2.306,1,245,133.8,On,1/04/2022,0,7,8.324,0,100,0,0,100,5294.9,2.235,30,94.7,85.42,29.25,100,0.1,0.1,100,31.3,0,566.86,0.057,64,4.63,20.25,1/04/2022,Good,Under Target
142.1290475,-36.74172876,V51,field_map_2022_04_01_000,Timok,10655,24.38,2.306,1,244,133.8,On,1/04/2022,0,7,8.333,0,100,0,0,100,5487.2,2.325,30.75,94.83,84.88,29.49,100,0.1,0.1,100,31.7,0,566.12,0.057,64,4.636,20.25,1/04/2022,Good,Under Target
142.1290251,-36.74173956,V51,field_map_2022_04_01_000,Timok,10656,24.38,2.314,1,245,133.8,On,1/04/2022,0,7,8.338,0,100,0,0,100,5646.6,2.3,30.4,93.83,92.1,29.58,100,0.1,0.1,100,32.1,0,579.88,0.058,64,4.526,20.32,1/04/2022,Good,Under Target
142.1290018,-36.74174846,V51,field_map_2022_04_01_000,Timok,10657,24.38,2.298,1,245,133.8,On,1/04/2022,0,7,8.338,0,100,0,0,100,5702.6,2.375,31.4,94,88.53,30.44,100,0.1,0.1,100,31.4,0,564.72,0.056,64,4.648,20.18,1/04/2022,Good,Under Target
